['altmetric_id', 'authors', 'journal', 'altmetric_score']
9294208	168047	['Li, K', 'Li, Y', 'Shelton, J M', 'Richardson, J A', 'Spencer, E', 'Chen, Z J', 'Wang, X', 'Williams, R S', 'Kang Li', 'Yucheng Li', 'John M Shelton', 'James A Richardson', 'Erika Spencer', 'Zhijian J Chen', 'Xiaodong Wang', 'R.Sanders Williams']	Cell	article	4	2000-05-12T00:00:00+00:00	None	None	None	None	None
9294238	22439508	['Michael B.A. Oldstone']	Cell	article	6	1987-09-01T00:00:00+00:00	None	None	None	None	None
9295211	1182639	['Peter\xa0K. Jackson']	Cell	article	8.45	2013-01-01T00:00:00+00:00	None	None	None	None	None
9296768	17168097	['Sarah E. Allen', 'Iris Hug', 'Sylwia Pabian', 'Iwona Rzeszutek', 'Cristina Hoehener', 'Mariusz Nowacki', 'Allen SE', 'Hug I', 'Pabian S', 'Rzeszutek I', 'Hoehener C', 'Nowacki M']	Cell	article	121.23	2017-03-09T00:00:00+00:00	None	None	None	None	None
9297564	1369947	['Geeta J. Narlikar', 'Hua-Ying Fan', 'Robert E. Kingston', 'Narlikar, Geeta J', 'Fan, Hua-Ying', 'Kingston, Robert E']	Cell	article	14.176	2002-02-01T00:00:00+00:00	None	None	None	None	None
9299980	42583427	['Wall, M.A.', 'Coleman, D.E.', 'Lee, E.', 'Iniguez-Lluhi, J.A.', 'Posner, B.A.', 'Gilman, A.G.', 'Sprang, S.R.']	Cell	article	1	1995-01-01T00:00:00+00:00	None	None	None	None	None
9300166	42036894	['Michael R. Green', 'Robert G. Roeder']	Cell	article	3	1980-11-01T00:00:00+00:00	None	None	None	None	None
9301591	22740458	['Maria Szaruga', 'Bogdan Munteanu', 'Sam Lismont', 'Sarah Veugelen', 'Katrien Horré', 'Marc Mercken', 'Takaomi C. Saido', 'Natalie S. Ryan', 'Tatjana De Vos', 'Savvas N. Savvides', 'Rodrigo Gallardo', 'Joost Schymkowitz', 'Frederic Rousseau', 'Nick C. Fox', 'Carsten Hopf', 'Bart De Strooper', 'Lucía Chávez-Gutiérrez', 'Szaruga, Maria', 'Munteanu, Bogdan', 'Lismont, Sam', 'Veugelen, Sarah', 'Horré, Katrien', 'Mercken, Marc', 'Saido, Takaomi C.', 'Ryan, Natalie S.', 'De Vos, Tatjana', 'Savvides, Savvas N.', 'Gallardo, Rodrigo', 'Schymkowitz, Joost', 'Rousseau, Frederic', 'Fox, Nick C.', 'Hopf, Carsten', 'De Strooper, Bart', 'Chávez-Gutiérrez, Lucía']	Cell	article	78.3	2017-07-27T00:00:00+00:00	None	None	None	None	None
9302819	17988165	['John D. Gross', 'Nathan J. Moerke', 'Tobias von der Haar', 'Alexey A. Lugovskoy', 'Alan B. Sachs', 'John E.G. McCarthy', 'Gerhard Wagner']	Cell	article	0	2003-12-01T00:00:00+00:00	None	None	None	None	None
9306397	540008	['Bennett EJ', 'Rush J', 'Gygi SP', 'Harper JW', 'Eric J. Bennett', 'John Rush', 'Steven P. Gygi', 'J. Wade Harper']	Cell	article	1	2010-12-16T00:00:00+00:00	None	None	None	None	None
9306554	41682766	['Sabine Adam-Klages', 'Dieter Adam', 'Katja Wiegmann', 'Sandra Struve', 'Waldemar Kolanus', 'Jens Schneider-Mergener', 'Martin Krönke']	Cell	article	6	1996-09-01T00:00:00+00:00	None	None	None	None	None
9307391	199237	['Stefan Amlacher', 'Phillip Sarges', 'Dirk Flemming', 'Vera van\xa0Noort', 'Ruth Kunze', 'Damien\xa0P. Devos', 'Manimozhiyan Arumugam', 'Peer Bork', 'Ed Hurt', 'Amlacher S', 'Sarges P', 'Flemming D', 'van Noort V', 'Kunze R', 'Devos DP', 'Arumugam M', 'Bork P', 'Hurt E']	Cell	article	15.488	2011-07-01T00:00:00+00:00	None	None	None	None	None
9307655	34281155	['Mark S. Schlissel', 'David Baltimore']	Cell	article	3	1989-09-01T00:00:00+00:00	None	None	None	None	None
9307866	144085	['Wen-Shu Wu', 'Stefan Heinrichs', 'Dong Xu', 'Sean P Garrison', 'Gerard P Zambetti', 'Jerry M Adams', 'A Thomas Look', 'Sean P. Garrison', 'Gerard P. Zambetti', 'Jerry M. Adams', 'A. Thomas Look']	Cell	article	7	2005-11-18T00:00:00+00:00	None	None	None	None	None
9309550	3563094	['Ethylin Wang Jabs', 'Ulrich Müller', 'Xiang Li', 'Liang Ma', 'Wen Luo', 'Ian S. Haworth', 'Ivana Klisak', 'Robert Sparkes', 'Matthew L. Warman', 'John B. Mulliken', 'Malcolm L. Snead', 'Rob Maxson']	Cell	article	9	1993-11-01T00:00:00+00:00	None	None	None	None	None
9309602	211188	['Harel-Sharvit L', 'Eldad N', 'Haimovich G', 'Barkai O', 'Duek L', 'Choder M']	Cell	article	9.91	2010-11-12T00:00:00+00:00	None	None	None	None	None
9309879	3129880	['Glenn C. Telling', 'Michael Scott', 'James Mastrianni', 'Ruth Gabizon', 'Marilyn Torchia', 'Fred E. Cohen', 'Stephen J. DeArmond', 'Stanley B. Prusiner', 'Telling, G C', 'Scott, M', 'Mastrianni, J', 'Gabizon, R', 'Torchia, M', 'Cohen, F E', 'DeArmond, S J', 'Prusiner, S B']	Cell	article	23	1995-10-01T00:00:00+00:00	None	None	None	None	None
9310221	42052584	['Ted Weinert']	Cell	article	3	1998-09-01T00:00:00+00:00	None	None	None	None	None
9311477	4142121	['Kreis, T E', 'Birchmeier, W']	Cell	article	3	1980-01-11T00:00:00+00:00	None	None	None	None	None
9312183	3679867	['D I Friedman']	Cell	article	3	1988-11-18T00:00:00+00:00	None	None	None	None	None
9312335	3632157	['P A Baeuerle', 'D Baltimore']	Cell	article	3	1988-04-22T00:00:00+00:00	None	None	None	None	None
9313785	2183302	['G Wu', "V D'Agati", 'Y Cai', 'G Markowitz', 'J H Park', 'D M Reynolds', 'Y Maeda', 'T C Le', 'H Hou', 'R Kucherlapati', 'W Edelmann', 'S Somlo']	Cell	article	0	1998-04-17T00:00:00+00:00	None	None	None	None	None
9314354	14943280	['Yongjie Wei', 'Wei-Chung Chiang', 'Rhea Sumpter', 'Prashant Mishra', 'Beth Levine', 'Wei, Yongjie', 'Chiang, Wei-Chung', 'Sumpter, Rhea', 'Mishra, Prashant', 'Levine, Beth']	Cell	article	96.55	2016-12-22T00:00:00+00:00	None	None	None	None	None
9318305	3524373	['Joanne Engebrecht', 'Kenneth Nealson', 'Michael Silverman']	Cell	article	12	1983-03-01T00:00:00+00:00	None	None	None	None	None
9318647	2275114	['Sanjeev Das', 'Lakshmi Raj', 'Bo Zhao', 'Yuki Kimura', 'Alan Bernstein', 'Stuart A. Aaronson', 'Sam W. Lee']	Cell	article	1	2007-08-29T00:00:00+00:00	None	None	None	None	None
9319967	4402219	['Tangye, Stuart G', 'Brink, Robert', 'Goodnow, Christopher C', 'Phan, Tri Giang']	Cell	article	0.75	2015-08-16T22:00:15+00:00	None	None	None	None	None
9323627	695622	['Neil Hunter']	Cell	article	11.564	2012-01-01T00:00:00+00:00	None	None	None	None	None
9327028	3145703	['Sharon Greenblum', 'Rogan Carr', 'Elhanan Borenstein', 'Greenblum S', 'Carr R', 'Borenstein E']	Cell	article	115.728	2015-01-29T00:00:00+00:00	None	None	None	None	None
9328093	4784576	['Murre, Cornelis']	Cell	article	2.35	2015-11-23T22:00:20+00:00	None	None	None	None	None
9328638	41931864	['Eric P Hoffman', 'Frank Lehmann-Horn', 'Reinhardt Rädel']	Cell	article	3	1995-03-01T00:00:00+00:00	None	None	None	None	None
9329613	148196	['Zhao R', 'Davey M', 'Hsu YC', 'Kaplanek P', 'Tong A', 'Parsons AB', 'Krogan N', 'Cagney G', 'Mai D', 'Greenblatt J', 'Boone C', 'Emili A', 'Houry WA', 'Rongmin Zhao', 'Mike Davey', 'Ya-Chieh Hsu', 'Pia Kaplanek', 'Amy Tong', 'Ainslie B. Parsons', 'Nevan Krogan', 'Gerard Cagney', 'Duy Mai', 'Jack Greenblatt', 'Charles Boone', 'Andrew Emili', 'Walid A. Houry']	Cell	article	1	2005-03-11T00:00:00+00:00	None	None	None	None	None
9333424	20985362	['Carmen Argmann', 'Johan Auwerx']	Cell	article	0	2006-09-01T00:00:00+00:00	None	None	None	None	None
9335871	3432880	['Robbiani, D F', 'Finch, R A', 'Jäger, D', 'Muller, W A', 'Sartorelli, A C', 'Randolph, G J', 'Davide F Robbiani', 'Rick A Finch', 'Dirk Jäger', 'William A Muller', 'Alan C Sartorelli', 'Gwendalyn J Randolph']	Cell	article	6	2000-11-22T00:00:00+00:00	None	None	None	None	None
9338128	5498941	['Cramer, Thorsten', 'Yamanishi, Yuji', 'Clausen, Björn E', 'Förster, Irmgard', 'Pawlinski, Rafal', 'Mackman, Nigel', 'Haase, Volker H', 'Jaenisch, Rudolf', 'Corr, Maripat', 'Nizet, Victor', 'Firestein, Gary S', 'Gerber, Hans Peter', 'Ferrara, Napoleone', 'Johnson, Randall S', 'Thorsten Cramer', 'Yuji Yamanishi', 'Björn E. Clausen', 'Irmgard Förster', 'Rafal Pawlinski', 'Nigel Mackman', 'Volker H. Haase', 'Rudolf Jaenisch', 'Maripat Corr', 'Victor Nizet', 'Gary S. Firestein', 'Hans-Peter Gerber', 'Napoleone Ferrara', 'Randall S. Johnson']	Cell	article	6	2003-03-07T00:00:00+00:00	None	None	None	None	None
9338530	877386	['John\xa0D. Crispino', 'Wen Q', 'Goldenson B', 'Silver SJ', 'Schenone M', 'Dancik V', 'Huang Z', 'Wang LZ', 'Lewis TA', 'An WF', 'Li X', 'Bray MA', 'Thiollier C', 'Diebold L', 'Gilles L', 'Vokes MS', 'Moore CB', 'Bliss-Moreau M', 'Verplank L', 'Tolliday NJ', 'Mishra R', 'Vemula S', 'Shi J', 'Wei L', 'Kapur R', 'Lopez CK', 'Gerby B', 'Ballerini P', 'Pflumio F', 'Gilliland DG', 'Goldberg L', 'Birger Y', 'Izraeli S', 'Gamis AS', 'Smith FO', 'Woods WG', 'Taub J', 'Scherer CA', 'Bradner JE', 'Goh BC', 'Mercher T', 'Carpenter AE', 'Gould RJ', 'Clemons PA', 'Carr SA', 'Root DE', 'Schreiber SL', 'Stern AM', 'Crispino JD', 'Qiang Wen', 'Benjamin Goldenson', 'Serena\xa0J. Silver', 'Monica Schenone', 'Vlado Dancik', 'Zan Huang', 'Ling-Zhi Wang', 'Timothy\xa0A. Lewis', 'W.\xa0Frank An', 'Xiaoyu Li', 'Mark-Anthony Bray', 'Clarisse Thiollier', 'Lauren Diebold', 'Laure Gilles', 'Martha\xa0S. Vokes', 'Christopher\xa0B. Moore', 'Meghan Bliss-Moreau', 'Lynn VerPlank', 'Nicola\xa0J. Tolliday', 'Rama Mishra', 'Sasidhar Vemula', 'Jianjian Shi', 'Lei Wei', 'Reuben Kapur', 'Cécile\xa0K. Lopez', 'Bastien Gerby', 'Paola Ballerini', 'Francoise Pflumio', 'D.\xa0Gary Gilliland', 'Liat Goldberg', 'Yehudit Birger', 'Shai Izraeli', 'Alan\xa0S. Gamis', 'Franklin\xa0O. Smith', 'William\xa0G. Woods', 'Jeffrey Taub', 'Christina\xa0A. Scherer', 'James\xa0E. Bradner', 'Boon-Cher Goh', 'Thomas Mercher', 'Anne\xa0E. Carpenter', 'Robert\xa0J. Gould', 'Paul\xa0A. Clemons', 'Steven\xa0A. Carr', 'David\xa0E. Root', 'Stuart\xa0L. Schreiber', 'Andrew\xa0M. Stern']	Cell	article	5.25	2012-01-01T00:00:00+00:00	None	None	None	None	None
9339088	42845624	['Ping Chen', 'Mark Hochstrasser']	Cell	article	3	1996-09-01T00:00:00+00:00	None	None	None	None	None
9339554	973622	['Bernard L. Ward', 'Robert S. Anderson', 'Arnold J. Bendich']	Cell	article	6.25	1981-09-01T00:00:00+00:00	None	None	None	None	None
9339828	41526084	['Katja Wiegmann', 'Stefan Schütze', 'Thomas Machleidt', 'Dorothee Witte', 'Martin Krönke']	Cell	article	3	1994-09-01T00:00:00+00:00	None	None	None	None	None
9344079	150279	None	Cell	article	4	2004-11-12T00:00:00+00:00	None	None	None	None	None
9345671	41435784	['Fang', 'John W. Newport']	Cell	article	3	1991-08-01T00:00:00+00:00	None	None	None	None	None
9346857	150189	['Kamhawi, Shaden', 'Ramalho-Ortigao, Marcelo', 'Pham, Van M', 'Kumar, Sanjeev', 'Lawyer, Phillip G', 'Turco, Salvatore J', 'Barillas-Mury, Carolina', 'Sacks, David L', 'Valenzuela, Jesus G', 'Shaden Kamhawi', 'Marcelo Ramalho-Ortigao', 'Van M. Pham', 'Sanjeev Kumar', 'Phillip G. Lawyer', 'Salvatore J. Turco', 'Carolina Barillas-Mury', 'David L. Sacks', 'Jesus G. Valenzuela']	Cell	article	11.032	2004-10-29T00:00:00+00:00	None	None	None	None	None
9347810	3492088	['Anastassia D. Blagoveshchenskaya', 'Laurel Thomas', 'Sylvain F. Feliciangeli', 'Chien-Hui Hung', 'Gary Thomas']	Cell	article	3	2002-12-01T00:00:00+00:00	None	None	None	None	None
9348362	792590	['Pavlidis, P', 'Ramaswami, M', 'Tanouye, M A']	Cell	article	0.5	1994-10-07T00:00:00+00:00	None	None	None	None	None
9348911	165276	['Deo, Rahul C', 'Groft, Caroline M', 'Rajashankar, K R', 'Burley, Stephen K']	Cell	article	1	2002-01-11T00:00:00+00:00	None	None	None	None	None
9349811	526868	['Subramanian R', 'Wilson-Kubalek EM', 'Arthur CP', 'Bick MJ', 'Campbell EA', 'Darst SA', 'Milligan RA', 'Kapoor TM', 'Radhika Subramanian', 'Elizabeth M. Wilson-Kubalek', 'Christopher P. Arthur', 'Matthew J. Bick', 'Elizabeth A. Campbell', 'Seth A. Darst', 'Ronald A. Milligan', 'Tarun M. Kapoor']	Cell	article	1	2010-08-11T00:00:00+00:00	None	None	None	None	None
9352455	21903209	['Kristina Döring', 'Nabeel Ahmed', 'Trine Riemer', 'Harsha Garadi Suresh', 'Yevhen Vainshtein', 'Markus Habich', 'Jan Riemer', 'Matthias P. Mayer', 'Edward P. O’Brien', 'Günter Kramer', 'Bernd Bukau', 'Döring, Kristina', 'Ahmed, Nabeel', 'Riemer, Trine', 'Suresh, Harsha Garadi', 'Vainshtein, Yevhen', 'Habich, Markus', 'Riemer, Jan', 'Mayer, Matthias P.', 'O’Brien, Edward P.', 'Kramer, Günter', 'Bukau, Bernd']	Cell	article	48.15	2017-07-13T00:00:00+00:00	None	None	None	None	None
9352615	1271774	['Seung-Hee Yoo', 'Jennifer\xa0A. Mohawk', 'Sandra\xa0M. Siepka', 'Yongli Shan', 'Seong\xa0Kwon Huh', 'Hee-Kyung Hong', 'Izabela Kornblum', 'Vivek Kumar', 'Nobuya Koike', 'Ming Xu', 'Justin Nussbaum', 'Xinran Liu', 'Zheng Chen', 'Zhijian\xa0J. Chen', 'Carla\xa0B. Green', 'Joseph\xa0S. Takahashi']	Cell	article	7.45	2013-02-01T00:00:00+00:00	None	None	None	None	None
9361798	157226	['Li, Zhong', 'Hannigan, Michael', 'Mo, Zhicheng', 'Liu, Bo', 'Lu, Wei', 'Wu, Yue', 'Smrcka, Alan V', 'Wu, Guanqing', 'Li, Lin', 'Liu, Mingyao', 'Huang, Chi-Kuang', 'Wu, Dianqing']	Cell	article	1	2003-07-25T00:00:00+00:00	None	None	None	None	None
9362321	2319097	['Israel\xa0S. Fernández', 'Xiao-Chen Bai', 'Garib Murshudov', 'Sjors\xa0H.W. Scheres', 'V. Ramakrishnan', 'Fernández IS', 'Bai XC', 'Murshudov G', 'Scheres SH', 'Ramakrishnan V']	Cell	article	8.274	2014-05-01T00:00:00+00:00	None	None	None	None	None
9362961	15834412	['Sheila Rao', 'Alexandria M. Palaferri Schieber', 'Carolyn P. O’Connor', 'Mathias Leblanc', 'Daniela Michel', 'Janelle S. Ayres', 'Rao, Sheila', 'Schieber, Alexandria M. Palaferri', 'O’Connor, Carolyn P.', 'Leblanc, Mathias', 'Michel, Daniela', 'Ayres, Janelle S.', 'Rao S', 'Schieber AM', "O'Connor CP", 'Leblanc M', 'Michel D', 'Ayres JS']	Cell	article	277.282	2017-01-26T00:00:00+00:00	None	None	None	None	None
9363461	3070247	['Worthley DL', 'Churchill M', 'Compton JT', 'Tailor Y', 'Rao M', 'Si Y', 'Levin D', 'Schwartz MG', 'Uygur A', 'Hayakawa Y', 'Gross S', 'Renz BW', 'Setlik W', 'Martinez AN', 'Chen X', 'Nizami S', 'Lee HG', 'Kang HP', 'Caldwell JM', 'Asfaha S', 'Westphalen CB', 'Graham T', 'Jin G', 'Nagar K', 'Wang H', 'Kheirbek MA', 'Kolhe A', 'Carpenter J', 'Glaire M', 'Nair A', 'Renders S', 'Manieri N', 'Muthupalani S', 'Fox JG', 'Reichert M', 'Giraud AS', 'Schwabe RF', 'Pradere JP', 'Walton K', 'Prakash A', 'Gumucio D', 'Rustgi AK', 'Stappenbeck TS', 'Friedman RA', 'Gershon MD', 'Sims P', 'Grikscheit T', 'Lee FY', 'Karsenty G', 'Mukherjee S', 'Wang TC', 'Daniel\xa0L. Worthley', 'Michael Churchill', 'Jocelyn\xa0T. Compton', 'Yagnesh Tailor', 'Meenakshi Rao', 'Yiling Si', 'Daniel Levin', 'Matthew\xa0G. Schwartz', 'Aysu Uygur', 'Yoku Hayakawa', 'Stefanie Gross', 'Bernhard\xa0W. Renz', 'Wanda Setlik', 'Ashley\xa0N. Martinez', 'Xiaowei Chen', 'Saqib Nizami', 'Heon\xa0Goo Lee', 'H.\xa0Paco Kang', 'Jon-Michael Caldwell', 'Samuel Asfaha', 'C.\xa0Benedikt Westphalen', 'Trevor Graham', 'Guangchun Jin', 'Karan Nagar', 'Hongshan Wang', 'Mazen\xa0A. Kheirbek', 'Alka Kolhe', 'Jared Carpenter', 'Mark Glaire', 'Abhinav Nair', 'Simon Renders', 'Nicholas Manieri', 'Sureshkumar Muthupalani', 'James\xa0G. Fox', 'Maximilian Reichert', 'Andrew\xa0S. Giraud', 'Robert\xa0F. Schwabe', 'Jean-Phillipe Pradere', 'Katherine Walton', 'Ajay Prakash', 'Deborah Gumucio', 'Anil\xa0K. Rustgi', 'Thaddeus\xa0S. Stappenbeck', 'Richard\xa0A. Friedman', 'Michael\xa0D. Gershon', 'Peter Sims', 'Tracy Grikscheit', 'Francis\xa0Y. Lee', 'Gerard Karsenty', 'Siddhartha Mukherjee', 'Timothy\xa0C. Wang']	Cell	article	123.78	2015-01-15T00:00:00+00:00	None	None	None	None	None
9365875	2955208	['Lim J', 'Ha M', 'Chang H', 'Kwon SC', 'Simanshu DK', 'Patel DJ', 'Kim VN', 'Jaechul Lim', 'Minju Ha', 'Hyeshik Chang', 'S. Chul Kwon', 'Dhirendra K. Simanshu', 'Dinshaw J. Patel', 'V. Narry Kim', 'S.\xa0Chul Kwon', 'Dhirendra\xa0K. Simanshu', 'Dinshaw\xa0J. Patel', 'V.\xa0Narry Kim']	Cell	article	15.95	2014-12-04T00:00:00+00:00	None	None	None	None	None
9366428	3361997	['P T Chuang', 'D G Albertson', 'B J Meyer']	Cell	article	3	1994-11-04T00:00:00+00:00	None	None	None	None	None
9367665	41435158	['David K. Gonda', 'Charles M. Radding']	Cell	article	3	1983-09-01T00:00:00+00:00	None	None	None	None	None
9372974	17923143	['Rikiro Fukunaga', 'Etsuko Ishizaka-Ikeda', 'Shigekazu Nagata']	Cell	article	3	1993-09-01T00:00:00+00:00	None	None	None	None	None
9373313	9716630	['Orane Guillaume-Gentil', 'Rashel\xa0V. Grindberg', 'Romain Kooger', 'Livie Dorwling-Carter', 'Vincent Martinez', 'Dario Ossola', 'Martin Pilhofer', 'Tomaso Zambelli', 'Julia\xa0A. Vorholt', 'Guillaume-Gentil, Orane', 'Grindberg, Rashel V', 'Kooger, Romain', 'Dorwling-Carter, Livie', 'Martinez, Vincent', 'Ossola, Dario', 'Pilhofer, Martin', 'Zambelli, Tomaso', 'Vorholt, Julia A', 'Rashel V. Grindberg', 'Julia A. Vorholt']	Cell	article	125.846	2016-07-01T00:00:00+00:00	None	None	None	None	None
9374791	33820325	['Dias, David Oliveira', 'Kim, Hoseok', 'Holl, Daniel', 'Werne Solnestam, Beata', 'Lundeberg, Joakim', 'Carlén, Marie', 'Göritz, Christian', 'Frisén, Jonas', 'David Oliveira Dias', 'Hoseok Kim', 'Daniel Holl', 'Beata Werne Solnestam', 'Joakim Lundeberg', 'Marie Carlén', 'Christian Göritz', 'Jonas Frisén']	Cell	article	120.176	2018-03-01T00:00:00+00:00	None	None	None	None	None
9375634	167695	["O'Connell, K F", 'Caron, C', 'Kopish, K R', 'Hurd, D D', 'Kemphues, K J', 'Li, Y', 'White, J G', "Kevin F. O'Connell", 'Cathy Caron', 'Kevin R. Kopish', 'Daryl D. Hurd', 'Kenneth J. Kemphues', 'Yongjing Li', 'John G. White']	Cell	article	4	2001-05-18T00:00:00+00:00	None	None	None	None	None
9377166	608217	['Gerald\xa0S. Shadel', 'Nuno Raimundo', 'Lei Song', 'Timothy\xa0E. Shutt', 'Sharen\xa0E. McKay', 'Justin Cotney', 'Min-Xin Guan', 'Thomas\xa0C. Gilliland', 'David Hohuan', 'Joseph Santos-Sacchi']	Cell	article	3.85	2012-01-01T00:00:00+00:00	None	None	None	None	None
9377786	42460159	['Kathryn V. Anderson', 'Liselotte Bokla', 'Christiane Nüsslein-Volhard']	Cell	article	3	1985-10-01T00:00:00+00:00	None	None	None	None	None
9378102	41363833	['Ashley R. Dunn', 'John A. Hassell']	Cell	article	3	1977-09-01T00:00:00+00:00	None	None	None	None	None
9379965	2227218	['Spies, Maria', 'Bianco, Piero R', 'Dillingham, Mark S', 'Handa, Naofumi', 'Baskin, Ronald J', 'Kowalczykowski, Stephen C', 'Maria Spies', 'Piero R. Bianco', 'Mark S. Dillingham', 'Naofumi Handa', 'Ronald J. Baskin', 'Stephen C. Kowalczykowski']	Cell	article	13	2003-01-01T00:00:00+00:00	None	None	None	None	None
9381589	3843656	None	Cell	article	10.188	2015-03-26T00:00:00+00:00	None	None	None	None	None
9382607	2342183	None	Cell	article	4.05	2014-08-05T00:00:00+00:00	None	None	None	None	None
9382968	16056282	['Tim Wang', 'Haiyan Yu', 'Nicholas W. Hughes', 'Bingxu Liu', 'Arek Kendirli', 'Klara Klein', 'Walter W. Chen', 'Eric S. Lander', 'David M. Sabatini', 'Wang, Tim', 'Yu, Haiyan', 'Hughes, Nicholas W.', 'Liu, Bingxu', 'Kendirli, Arek', 'Klein, Klara', 'Chen, Walter W.', 'Lander, Eric S.', 'Sabatini, David M.']	Cell	article	89.8	2017-02-02T00:00:00+00:00	None	None	None	None	None
9384504	3247883	['Cleary, M L', 'Smith, S D', 'Sklar, J', 'Michael L. Cleary', 'Stephen D. Smith', 'Jeffrey Sklar']	Cell	article	12	1986-10-10T00:00:00+00:00	None	None	None	None	None
9385139	17972089	['B HUGLE', 'U SCHEER', 'W FRANKE']	Cell	article	0	1985-06-01T00:00:00+00:00	None	None	None	None	None
9387081	14495996	['Gottfried Schatz', 'Ronald A. Butow']	Cell	article	3	1983-02-01T00:00:00+00:00	None	None	None	None	None
9388505	41391936	['Laura R. Livingstone', 'Alicia White', 'Jason Sprouse', 'Elizabeth Livanos', 'Tyler Jacks', 'Thea D. Tlsty']	Cell	article	3	1992-09-01T00:00:00+00:00	None	None	None	None	None
9390179	132085	['J Andrew Pospisilik', 'Daniel Schramek', 'Harald Schnidar', 'Shane J F Cronin', 'Nadine T Nehme', 'Xiaoyun Zhang', 'Claude Knauf', 'Patrice D Cani', 'Karin Aumayr', 'Jelena Todoric', 'Martina Bayer', 'Arvand Haschemi', 'Vijitha Puviindran', 'Krisztina Tar', 'Michael Orthofer', 'G Gregory Neely', 'Georg Dietzl', 'Armen Manoukian', 'Martin Funovics', 'Gerhard Prager', 'Oswald Wagner', 'Dominique Ferrandon', 'Fritz Aberger', 'Chi-chung Hui', 'Harald Esterbauer', 'Josef M Penninger', 'Pospisilik JA', 'Schramek D', 'Schnidar H', 'Cronin SJ', 'Nehme NT', 'Zhang X', 'Knauf C', 'Cani PD', 'Aumayr K', 'Todoric J', 'Bayer M', 'Haschemi A', 'Puviindran V', 'Tar K', 'Orthofer M', 'Neely GG', 'Dietzl G', 'Manoukian A', 'Funovics M', 'Prager G', 'Wagner O', 'Ferrandon D', 'Aberger F', 'Hui CC', 'Esterbauer H', 'Penninger JM', 'J. Andrew Pospisilik', 'Shane J.F. Cronin', 'Nadine T. Nehme', 'Patrice D. Cani', 'G. Gregory Neely', 'Josef M. Penninger']	Cell	article	7	2010-01-08T00:00:00+00:00	None	None	None	None	None
9392366	27750911	['Peter H. Seeburg', 'John Shine', 'Joseph A. Martial', 'Axel Ullrich', 'John D. Baxter', 'Howard M. Goodman']	Cell	article	3	1977-09-01T00:00:00+00:00	None	None	None	None	None
9394978	1807956	None	Cell	article	8.35	1984-01-01T00:00:00+00:00	None	None	None	None	None
9397427	41764926	['Norbert Perrimon']	Cell	article	3	1993-07-01T00:00:00+00:00	None	None	None	None	None
9398340	3470899	['J D Molkentin', 'J R Lu', 'C L Antos', 'B Markham', 'J Richardson', 'J Robbins', 'S R Grant', 'E N Olson', 'Jeffery D Molkentin', 'Jian-Rong Lu', 'Christopher L Antos', 'Bruce Markham', 'James Richardson', 'Jeffrey Robbins', 'Stephen R Grant', 'Eric N Olson']	Cell	article	9.5	1998-04-17T00:00:00+00:00	None	None	None	None	None
9399788	2303963	['Bendall SC', 'Davis KL', 'Amir el-AD', 'Tadmor MD', 'Simonds EF', 'Chen TJ', 'Shenfeld DK', 'Nolan GP', "Pe'er D", 'Sean\xa0C. Bendall', 'Kara\xa0L. Davis', 'El-ad\xa0David Amir', 'Michelle\xa0D. Tadmor', 'Erin\xa0F. Simonds', 'Tiffany\xa0J. Chen', 'Daniel\xa0K. Shenfeld', 'Garry\xa0P. Nolan', 'Dana Pe’er']	Cell	article	39.524	2014-04-23T23:00:00+00:00	None	None	None	None	None
9400411	35467691	['R.A. Borer', 'C.F. Lehner', 'H.M. Eppenberger', 'E.A. Nigg']	Cell	article	9	1989-02-01T00:00:00+00:00	None	None	None	None	None
9402076	34376061	['Konermann, Silvana', 'Lotfy, Peter', 'Brideau, Nicholas J.', 'Oki, Jennifer', 'Shokhirev, Maxim N.', 'Hsu, Patrick D.', 'Silvana Konermann', 'Peter Lotfy', 'Nicholas J. Brideau', 'Jennifer Oki', 'Maxim N. Shokhirev', 'Patrick D. Hsu']	Cell	article	385.352	2018-03-01T00:00:00+00:00	None	None	None	None	None
9407905	525153	['Kalverda B', 'Pickersgill H', 'Shloma VV', 'Fornerod M', 'Bernike Kalverda', 'Helen Pickersgill', 'Victor V. Shloma', 'Maarten Fornerod']	Cell	article	4	2010-02-11T00:00:00+00:00	None	None	None	None	None
9410309	35074438	['Weixlbaumer, A.', 'Leon, K.', 'Landick, R.', 'Darst, S.A.']	Cell	article	0.25	2013-01-01T00:00:00+00:00	None	None	None	None	None
9411007	165443	['Hoang, C', "Ferré-D'Amaré, A R"]	Cell	article	1	2001-12-28T00:00:00+00:00	None	None	None	None	None
9415628	468621	None	Cell	article	1	2011-01-01T00:00:00+00:00	None	None	None	None	None
9417707	3555052	['Tom McCormack', 'Ken McCormack']	Cell	article	3	1994-12-01T00:00:00+00:00	None	None	None	None	None
9418279	24267539	['Guo, Runyu', 'Zong, Shuai', 'Wu, Meng', 'Gu, Jinke', 'Yang, Maojun', 'Runyu Guo', 'Shuai Zong', 'Meng Wu', 'Jinke Gu', 'Maojun Yang']	Cell	article	63.95	2017-08-01T00:00:00+00:00	None	None	None	None	None
